player1,player2,score1,score2,best_of,tournament_id,date,year
Jamie Jones,Ricky Walden,4,2,7,27,,2010
Ding Junhui,Jamie Jones,4,1,7,27,,2010
Kurt Vanoverberghe,Alain Vandersteen,4,3,7,28,,2010
Guido Taloen,Kevin van den Broeck,4,0,7,28,,2010
Craig Steadman,Bert van Tiggelin,4,0,7,28,,2010
Martin O'Donnell,Tim van Goubergen,4,0,7,28,,2010
Nick Jennings,Michael Wild,4,1,7,28,,2010
Chris Henry,Jan Goossens,4,0,7,28,,2010
Chen Zhe,Gwen Engels,4,0,7,28,,2010
Robbie Williams,Gino Verheyde,4,0,7,28,,2010
James Welsh,Pascal Raes,4,1,7,28,,2010
Jamie Walker,Jurgen van Roy,4,0,7,28,,2010
Kurt Vanoverberghe,Danny Douane,4,1,7,28,,2010
Yvan van Velthoven,Mario Wehrmann,4,2,7,28,,2010
Kevin van Hove,Alex Taubman,4,2,7,28,,2010
Adam Stefanow,Krzysztof Wrobel,4,1,7,28,,2010
Craig Steadman,Mitchell Mann,4,0,7,28,,2010
Tomasz Skalski,Mario van Herk,4,3,7,28,,2010
David Singh,Martin O'Donnell,4,3,7,28,,2010
Yannick Poulain,Tony Knowles,4,0,7,28,,2010
Curd Persyn,Lieven Vanthournout,4,2,7,28,,2010
Marcin Nitschke,Jurgen van den Bossche,4,0,7,28,,2010
Lasse Munstermann,Edwin Depoorter,4,0,7,28,,2010
Aditya Mehta,Eddy Kindermans,4,1,7,28,,2010
Maurice Le Duc,Rene Hemelsoet,4,3,7,28,,2010
Rune Kampe,Olivier Vandenboheede,4,3,7,28,,2010
Nick Jennings,Erwin Goethals,4,1,7,28,,2010
Chris Henry,Michał Zieliński,4,0,7,28,,2010
David Grace,Pascal Durnez,4,1,7,28,,2010
Pierre Dethier,Guido Taloen,4,3,7,28,,2010
Tino de Witte,Julius Grauls,4,1,7,28,,2010
Laurens de Staelen,Kris van Landeghem,4,1,7,28,,2010
Ian Burns,Jean Pierre De Blaer,4,0,7,28,,2010
Peter Bullen,Olivier Coucke,4,1,7,28,,2010
Oliver Brown,Dirk Coppens,4,1,7,28,,2010
Luca Brecel,Ronni Beniesch,4,0,7,28,,2010
Hans Blanckaert,Danny D'Hoore,4,3,7,28,,2010
Ben Woollaston,Tony Drago,4,2,7,28,,2010
Mark Williams,Joe Delaney,4,2,7,28,,2010
Michael White,Maurice Le Duc,4,0,7,28,,2010
Jimmy White,Chris Henry,4,0,7,28,,2010
Liang Wenbo,Adam Stefanow,4,1,7,28,,2010
Daniel Wells,Michael Judge,4,3,7,28,,2010
James Wattana,Joe Swail,4,3,7,28,,2010
Ricky Walden,Thanawat Thirapongpaiboon,4,1,7,28,,2010
Judd Trump,Jak Jones,4,0,7,28,,2010
Craig Steadman,Ian Glover,4,1,7,28,,2010
Liu Song,Lasse Munstermann,4,0,7,28,,2010
David Singh,Igor Figueiredo,4,2,7,28,,2010
Matthew Selt,Hans Blanckaert,4,2,7,28,,2010
Mark Selby,Jamie O'Neill,4,1,7,28,,2010
Jimmy Robertson,Laurens de Staelen,4,0,7,28,,2010
Neil Robertson,Barry Pinches,4,1,7,28,,2010
Curd Persyn,Patrick Einsle,4,0,7,28,,2010
Joe Perry,Robbie Williams,4,2,7,28,,2010
Andrew Pagett,Adam Wicheard,4,3,7,28,,2010
Fergal O'Brien,Ken Doherty,4,2,7,28,,2010
Chris Norbury,Marcus Campbell,4,1,7,28,,2010
Shaun Murphy,Kuldesh Johal,4,0,7,28,2010-10-02,2010
David Morris,Steve Davis,4,3,7,28,,2010
Robert Milkins,Mike Dunn,4,1,7,28,,2010
Jimmy Michie,Kyren Wilson,4,3,7,28,,2010
Rory McLeod,Marcin Nitschke,4,2,7,28,,2010
Anthony McGill,Aditya Mehta,4,0,7,28,,2010
Ian McCulloch,Sam Harvey,4,1,7,28,,2010
Stephen Maguire,Dermot McGlinchey,4,2,7,28,,2010
Jack Lisowski,Luc Heirewegh,4,0,7,28,,2010
Peter Lines,Ryan Day,4,2,7,28,,2010
Stephen Lee,Oliver Brown,4,1,7,28,,2010
Mark King,Yannick Poulain,4,3,7,28,,2010
Ding Junhui,Michael Wasley,4,3,7,28,,2010
Mark Joyce,David Grace,4,3,7,28,,2010
Jamie Jones,Luca Brecel,4,3,7,28,,2010
Joe Jogia,Tomasz Skalski,4,0,7,28,,2010
Andrew Higginson,Nick Jennings,4,2,7,28,,2010
Andy Hicks,Reanne Evans,4,0,7,28,,2010
Stephen Hendry,Paul Davison,4,1,7,28,,2010
Barry Hawkins,Rod Lawler,4,2,7,28,,2010
Dave Harold,Rune Kampe,4,0,7,28,,2010
Bjorn Haneveer,Andrew Norman,4,3,7,28,,2010
Adrian Gunnell,James McBain,4,0,7,28,,2010
Gerard Greene,Ian Burns,4,1,7,28,,2010
Martin Gould,Graeme Dott,4,1,7,28,,2010
Marco Fu,Patrick Wallace,4,0,7,28,,2010
Tom Ford,Tino de Witte,4,2,7,28,,2010
Peter Ebdon,Michael Holt,4,3,7,28,,2010
Mark Davis,Kurt Vanoverberghe,4,2,7,28,,2010
Dominic Dale,Kevin van Hove,4,1,7,28,,2010
Matthew Couch,Allan Taylor,4,2,7,28,,2010
Jamie Cope,Yvan van Velthoven,4,2,7,28,,2010
Lyu Chuang,James Welsh,4,0,7,28,,2010
Alfie Burden,Noppon Saengkham,4,1,7,28,,2010
Nigel Bond,Jamie Walker,4,1,7,28,,2010
Stuart Bingham,Peter Bullen,4,1,7,28,,2010
Justin Astley,Pierre Dethier,4,0,7,28,,2010
Zhang Anda,Xiao Guodong,4,2,7,28,,2010
Mark Allen,Liam Highfield,4,2,7,28,,2010
Chen Zhe,Craig Steadman,4,3,7,28,,2010
Ben Woollaston,Dominic Dale,4,2,7,28,,2010
Mark Williams,Nigel Bond,4,1,7,28,,2010
Michael White,James Wattana,4,3,7,28,,2010
Jimmy White,Neil Robertson,4,2,7,28,,2010
Liang Wenbo,Jimmy Michie,4,3,7,28,,2010
Daniel Wells,David Morris,4,1,7,28,,2010
Ricky Walden,Justin Astley,4,1,7,28,,2010
Judd Trump,Chris Norbury,4,1,7,28,,2010
Matthew Stevens,Jamie Jones,4,0,7,28,,2010
David Singh,Andrew Pagett,4,0,7,28,,2010
Mark Selby,Liu Song,4,1,7,28,,2010
Jimmy Robertson,Matthew Selt,4,0,7,28,,2010
Fergal O'Brien,Dave Harold,4,3,7,28,,2010
Shaun Murphy,Mark Joyce,4,1,7,28,,2010
Ian McCulloch,Robert Milkins,4,1,7,28,,2010
Stephen Lee,Mark Allen,4,2,7,28,,2010
Mark King,Joe Perry,4,2,7,28,,2010
Ding Junhui,Stephen Maguire,4,1,7,28,,2010
Andrew Higginson,Joe Jogia,4,2,7,28,,2010
Stephen Hendry,Peter Lines,4,3,7,28,,2010
Barry Hawkins,Mark Davis,4,1,7,28,,2010
Bjorn Haneveer,Anthony Hamilton,4,3,7,28,,2010
Adrian Gunnell,Marco Fu,4,3,7,28,,2010
Martin Gould,Zhang Anda,4,1,7,28,,2010
Tom Ford,Gerard Greene,4,2,7,28,,2010
Peter Ebdon,Jack Lisowski,4,1,7,28,,2010
Matthew Couch,Curd Persyn,4,1,7,28,,2010
Jamie Cope,Rory McLeod,4,3,7,28,,2010
Lyu Chuang,Andy Hicks,4,1,7,28,,2010
Alfie Burden,Anthony McGill,4,0,7,28,,2010
Stuart Bingham,Alan McManus,4,1,7,28,,2010
Mark Williams,Lyu Chuang,4,2,7,28,,2010
Liang Wenbo,Judd Trump,4,0,7,28,,2010
Daniel Wells,Jamie Cope,4,0,7,28,,2010
Ricky Walden,Michael White,4,3,7,28,,2010
Mark Selby,Mark King,4,1,7,28,,2010
Jimmy Robertson,Barry Hawkins,4,0,7,28,,2010
Fergal O'Brien,Matthew Stevens,4,2,7,28,,2010
Shaun Murphy,Jimmy White,4,2,7,28,,2010
Ding Junhui,Stephen Hendry,4,1,7,28,,2010
Bjorn Haneveer,Stephen Lee,4,2,7,28,,2010
Martin Gould,David Singh,4,2,7,28,,2010
Tom Ford,Ben Woollaston,4,3,7,28,,2010
Peter Ebdon,Chen Zhe,4,3,7,28,,2010
Matthew Couch,Adrian Gunnell,4,3,7,28,,2010
Alfie Burden,Andrew Higginson,4,3,7,28,,2010
Stuart Bingham,Ian McCulloch,4,2,7,28,,2010
Mark Williams,Ding Junhui,4,3,7,28,,2010
Liang Wenbo,Tom Ford,4,1,7,28,,2010
Ricky Walden,Mark Selby,4,1,7,28,,2010
Fergal O'Brien,Stuart Bingham,4,2,7,28,,2010
Shaun Murphy,Jimmy Robertson,4,0,7,28,,2010
Bjorn Haneveer,Alfie Burden,4,3,7,28,,2010
Martin Gould,Peter Ebdon,4,3,7,28,,2010
Matthew Couch,Daniel Wells,4,1,7,28,,2010
Mark Williams,Martin Gould,4,2,7,28,,2010
Fergal O'Brien,Liang Wenbo,4,1,7,28,,2010
Shaun Murphy,Bjorn Haneveer,4,3,7,28,,2010
Matthew Couch,Ricky Walden,4,2,7,28,,2010
Shaun Murphy,Mark Williams,4,3,7,28,,2010
Matthew Couch,Fergal O'Brien,4,3,7,28,,2010
Shaun Murphy,Matthew Couch,4,2,7,28,,2010
Ben Woollaston,Mitchell Mann,3,0,5,29,,2010
Kyren Wilson,Mike Finn,3,0,5,29,,2010
Daniel Wells,Jamie O'Neill,3,1,5,29,,2010
Patrick Wallace,Kurt Maflin,3,0,5,29,,2010
Joel Walker,Julian Logue,3,1,5,29,,2010
Thepchaiya Un-Nooh,Reanne Evans,3,1,5,29,,2010
Thanawat Thirapongpaiboon,John Whitty,3,0,5,29,,2010
Liu Song,Allan Morgan,3,0,5,29,,2010
Noppon Saengkham,Luca Brecel,3,1,5,29,,2010
Chris Norbury,Richard Beckham,3,0,5,29,,2010
Lasse Munstermann,Gary Thomson,3,0,5,29,,2010
Darren Morgan,Habib Subah,3,1,5,29,,2010
James McGouran,Issara Kachaiwong,3,2,5,29,,2010
Dermot McGlinchey,Patrick Einsle,3,2,5,29,,2010
Anthony McGill,Ian Glover,3,1,5,29,,2010
James McBain,Adam Wicheard,3,2,5,29,,2010
Craig MacGillivray,Jamie Edwards,3,1,5,29,,2010
Jack Lisowski,Ryan Causton,3,1,5,29,,2010
Jamie Jones,Tony Knowles,3,0,5,29,,2010
Kuldesh Johal,Andrew Pagett,3,2,5,29,,2010
Joe Jogia,Jak Jones,3,1,5,29,,2010
Liam Highfield,Michael White,3,1,5,29,,2010
Sam Harvey,Anish Gokool,3,0,5,29,,2010
Xiao Guodong,James Loft,3,0,5,29,,2010
Mario Geudens,Jason Devaney,3,2,5,29,,2010
Igor Figueiredo,Lyu Chuang,3,2,5,29,,2010
Paul Davison,Matt Williams,3,1,5,29,,2010
Matthew Couch,Marc Davis,3,0,5,29,,2010
Alfie Burden,Anita Maflin,3,0,5,29,,2010
Simon Bedford,Wendy Jans,3,1,5,29,,2010
Sam Baird,Zhang Anda,3,2,5,29,,2010
Justin Astley,Michael Wasley,3,2,5,29,,2010
Ben Woollaston,Justin Astley,3,0,5,29,,2010
Jimmy White,Michael Judge,3,0,5,29,,2010
James Wattana,Craig MacGillivray,3,0,5,29,,2010
Thepchaiya Un-Nooh,Peter Lines,3,0,5,29,,2010
Thanawat Thirapongpaiboon,Joe Delaney,3,2,5,29,,2010
Liu Song,Barry Pinches,3,1,5,29,,2010
Matthew Selt,Lasse Munstermann,3,1,5,29,,2010
Stuart Pettman,Kyren Wilson,3,0,5,29,,2010
Fergal O'Brien,Liam Highfield,3,2,5,29,,2010
David Morris,Robert Milkins,3,1,5,29,,2010
Darren Morgan,Xiao Guodong,3,2,5,29,,2010
Jimmy Michie,Mark Joyce,3,2,5,29,,2010
Alan McManus,Chris Norbury,3,1,5,29,,2010
Rory McLeod,Kuldesh Johal,3,1,5,29,,2010
Anthony McGill,Mario Geudens,3,1,5,29,,2010
James McBain,Anthony Hamilton,3,1,5,29,,2010
Jamie Jones,Sam Baird,3,0,5,29,,2010
Joe Jogia,Patrick Wallace,3,1,5,29,,2010
Andy Hicks,Jack Lisowski,3,1,5,29,,2010
Bjorn Haneveer,Joe Swail,3,2,5,29,,2010
Adrian Gunnell,Jamie Burnett,3,0,5,29,,2010
Martin Gould,Noppon Saengkham,3,0,5,29,,2010
Igor Figueiredo,David Gilbert,3,0,5,29,,2010
Tony Drago,Joel Walker,3,1,5,29,,2010
Paul Davison,Dermot McGlinchey,3,1,5,29,,2010
Paul Davies,James McGouran,3,2,5,29,,2010
Dominic Dale,Sam Harvey,3,1,5,29,,2010
Matthew Couch,Ian McCulloch,3,0,5,29,,2010
Marcus Campbell,Daniel Wells,3,0,5,29,,2010
Alfie Burden,Tom Ford,3,1,5,29,,2010
Nigel Bond,Rod Lawler,3,2,5,29,,2010
Simon Bedford,Jimmy Robertson,3,2,5,29,,2010
Mark Williams,Igor Figueiredo,3,0,5,29,,2010
Jimmy White,Paul Davison,3,1,5,29,,2010
Ricky Walden,Andy Hicks,3,1,5,29,,2010
Judd Trump,Thanawat Thirapongpaiboon,3,0,5,29,,2010
Matthew Stevens,Darren Morgan,3,2,5,29,,2010
Liu Song,Michael Holt,3,1,5,29,,2010
Neil Robertson,Graeme Dott,3,1,5,29,,2010
Ronnie O'Sullivan,Mark King,3,0,5,29,2010-09-20,2010
Fergal O'Brien,Dominic Dale,3,1,5,29,,2010
David Morris,Ben Woollaston,3,0,5,29,,2010
Jimmy Michie,James Wattana,3,2,5,29,,2010
Alan McManus,Anthony McGill,3,0,5,29,,2010
James McBain,Mark Allen,3,2,5,29,,2010
Stephen Maguire,Stuart Pettman,3,2,5,29,,2010
Stephen Lee,Tony Drago,3,1,5,29,,2010
Ding Junhui,Adrian Gunnell,3,0,5,29,,2010
Joe Jogia,Gerard Greene,3,2,5,29,,2010
Andrew Higginson,Liang Wenbo,3,1,5,29,,2010
Stephen Hendry,Bjorn Haneveer,3,0,5,29,,2010
Barry Hawkins,Mark Selby,3,2,5,29,,2010
Dave Harold,Shaun Murphy,3,0,5,29,,2010
Martin Gould,Matthew Selt,3,0,5,29,,2010
Marco Fu,Alfie Burden,3,2,5,29,,2010
Peter Ebdon,Steve Davis,3,1,5,29,,2010
Mike Dunn,Ryan Day,3,1,5,29,,2010
Ken Doherty,Joe Perry,3,2,5,29,,2010
Mark Davis,Jamie Jones,3,0,5,29,,2010
Matthew Couch,Paul Davies,3,0,5,29,,2010
Jamie Cope,Stuart Bingham,3,2,5,29,,2010
Ali Carter,Thepchaiya Un-Nooh,3,1,5,29,,2010
Marcus Campbell,Simon Bedford,3,1,5,29,,2010
Nigel Bond,Rory McLeod,3,1,5,29,,2010
Mark Williams,Ali Carter,3,1,5,29,,2010
Ricky Walden,James McBain,3,0,5,29,,2010
Liu Song,Joe Jogia,3,1,5,29,,2010
Neil Robertson,David Morris,3,1,5,29,,2010
Ronnie O'Sullivan,Jimmy White,3,1,5,29,,2010
Alan McManus,Matthew Stevens,3,2,5,29,,2010
Stephen Maguire,Judd Trump,3,2,5,29,,2010
Stephen Lee,Nigel Bond,3,2,5,29,,2010
Ding Junhui,Jimmy Michie,3,1,5,29,,2010
Andrew Higginson,Marco Fu,3,1,5,29,,2010
Stephen Hendry,Mark Davis,3,0,5,29,,2010
Barry Hawkins,Ken Doherty,3,1,5,29,,2010
Martin Gould,Matthew Couch,3,0,5,29,,2010
Peter Ebdon,Fergal O'Brien,3,2,5,29,,2010
Jamie Cope,Dave Harold,3,2,5,29,,2010
Marcus Campbell,Mike Dunn,3,1,5,29,,2010
Mark Williams,Barry Hawkins,3,2,5,29,,2010
Ricky Walden,Jamie Cope,3,1,5,29,,2010
Neil Robertson,Andrew Higginson,3,2,5,29,,2010
Ronnie O'Sullivan,Stephen Hendry,3,1,5,29,,2010
Stephen Maguire,Alan McManus,3,0,5,29,,2010
Ding Junhui,Marcus Campbell,3,0,5,29,,2010
Martin Gould,Stephen Lee,3,0,5,29,,2010
Peter Ebdon,Liu Song,3,2,5,29,,2010
Mark Williams,Ding Junhui,3,2,5,29,,2010
Neil Robertson,Ricky Walden,3,1,5,29,,2010
Ronnie O'Sullivan,Stephen Maguire,3,1,5,29,,2010
Peter Ebdon,Martin Gould,3,1,5,29,,2010
Neil Robertson,Mark Williams,3,2,5,29,,2010
Ronnie O'Sullivan,Peter Ebdon,3,1,5,29,,2010
Neil Robertson,Ronnie O'Sullivan,5,1,9,29,,2010
Kyren Wilson,Kurt Maflin,5,2,9,30,,2010
Michael White,Lyu Chuang,5,2,9,30,,2010
Patrick Wallace,Adam Wicheard,5,1,9,30,,2010
Thanawat Thirapongpaiboon,Justin Astley,5,3,9,30,,2010
Liu Song,Ben Woollaston,5,3,9,30,,2010
Anthony McGill,Issara Kachaiwong,5,4,9,30,,2010
James McBain,Jack Lisowski,5,3,9,30,,2010
Jamie Jones,Kuldesh Johal,5,2,9,30,,2010
Joe Jogia,Noppon Saengkham,5,0,9,30,,2010
Liam Highfield,Dermot McGlinchey,5,3,9,30,,2010
Xiao Guodong,Paul Davison,5,1,9,30,,2010
Igor Figueiredo,Jamie O'Neill,5,4,9,30,,2010
Patrick Einsle,Simon Bedford,5,2,9,30,,2010
Matthew Couch,Andrew Pagett,5,2,9,30,,2010
Alfie Burden,Reanne Evans,5,1,9,30,,2010
Zhang Anda,Jak Jones,5,4,9,30,,2010
Michael White,Michael Judge,5,2,9,30,,2010
James Wattana,Liu Song,5,3,9,30,,2010
Thanawat Thirapongpaiboon,Mark Joyce,5,4,9,30,,2010
Barry Pinches,Anthony McGill,5,4,9,30,,2010
David Morris,Patrick Wallace,5,3,9,30,,2010
James McBain,Jimmy Robertson,5,4,9,30,,2010
Peter Lines,Joe Jogia,5,2,9,30,,2010
Jamie Jones,Jimmy Michie,5,2,9,30,,2010
Liam Highfield,Jimmy White,5,3,9,30,,2010
Andy Hicks,Kyren Wilson,5,1,9,30,,2010
Igor Figueiredo,David Gilbert,5,4,9,30,,2010
Tony Drago,Xiao Guodong,5,2,9,30,,2010
Joe Delaney,Patrick Einsle,5,2,9,30,,2010
Matthew Couch,Bjorn Haneveer,5,0,9,30,,2010
Alfie Burden,Matthew Selt,5,4,9,30,,2010
Zhang Anda,Paul Davies,5,1,9,30,,2010
Michael White,Dominic Dale,5,1,9,30,,2010
Thanawat Thirapongpaiboon,Nigel Bond,5,1,9,30,,2010
Joe Swail,James Wattana,5,1,9,30,,2010
Fergal O'Brien,Igor Figueiredo,5,1,9,30,,2010
Robert Milkins,Peter Lines,5,4,9,30,,2010
Ian McCulloch,David Morris,5,2,9,30,,2010
Rod Lawler,Barry Pinches,5,1,9,30,,2010
Jamie Jones,Adrian Gunnell,5,1,9,30,,2010
Andy Hicks,Alan McManus,5,3,9,30,,2010
Anthony Hamilton,Tony Drago,5,3,9,30,,2010
Martin Gould,Liam Highfield,5,3,9,30,,2010
Tom Ford,Matthew Couch,5,0,9,30,,2010
Joe Delaney,Rory McLeod,5,1,9,30,,2010
Jamie Burnett,James McBain,5,1,9,30,,2010
Alfie Burden,Marcus Campbell,5,3,9,30,,2010
Zhang Anda,Stuart Pettman,5,3,9,30,,2010
Ricky Walden,Anthony Hamilton,5,2,9,30,,2010
Judd Trump,Tom Ford,5,1,9,30,,2010
Matthew Stevens,Zhang Anda,5,2,9,30,,2010
Robert Milkins,Joe Perry,5,1,9,30,,2010
Stephen Lee,Jamie Jones,5,2,9,30,,2010
Andrew Higginson,Alfie Burden,5,4,9,30,,2010
Dave Harold,Ian McCulloch,5,4,9,30,,2010
Martin Gould,Barry Hawkins,5,4,9,30,,2010
Peter Ebdon,Michael White,5,1,9,30,,2010
Mike Dunn,Andy Hicks,5,0,9,30,,2010
Ken Doherty,Fergal O'Brien,5,4,9,30,,2010
Joe Delaney,Gerard Greene,5,2,9,30,,2010
Steve Davis,Rod Lawler,5,0,9,30,,2010
Mark Davis,Thanawat Thirapongpaiboon,5,4,9,30,,2010
Jamie Burnett,Michael Holt,5,1,9,30,,2010
Stuart Bingham,Joe Swail,5,2,9,30,,2010
Mei Xiwen,Mike Dunn,5,1,9,30,,2010
Jin Long,Robert Milkins,5,3,9,30,,2010
Andrew Higginson,Rouzi Maimaiti,5,2,9,30,,2010
Dave Harold,Passakorn Suwannawat,5,1,9,30,,2010
Martin Gould,Li Hang,5,3,9,30,,2010
Ken Doherty,Muhammad Sajjad,5,4,9,30,,2010
Joe Delaney,Li Yan,5,1,9,30,,2010
Jamie Burnett,Tian Pengfei,5,2,9,30,,2010
Mark Williams,Ricky Walden,5,3,9,30,,2010
Matthew Stevens,Liang Wenbo,5,3,9,30,,2010
Mark Selby,Mei Xiwen,5,2,9,30,,2010
Shaun Murphy,Stephen Lee,5,3,9,30,,2010
Stephen Maguire,Judd Trump,5,3,9,30,,2010
Mark King,Joe Delaney,5,3,9,30,,2010
Ding Junhui,Jin Long,5,4,9,30,,2010
Andrew Higginson,Ryan Day,5,3,9,30,,2010
Martin Gould,Stephen Hendry,5,2,9,30,,2010
Peter Ebdon,Neil Robertson,5,4,9,30,,2010
Graeme Dott,Ken Doherty,5,4,9,30,,2010
Mark Davis,Marco Fu,5,4,9,30,,2010
Jamie Cope,Steve Davis,5,3,9,30,,2010
Ali Carter,Dave Harold,5,3,9,30,,2010
Stuart Bingham,Mark Allen,5,2,9,30,,2010
Matthew Stevens,Shaun Murphy,5,2,9,30,,2010
Mark Selby,Martin Gould,5,4,9,30,,2010
Mark King,Peter Ebdon,5,3,9,30,,2010
Graeme Dott,Mark Williams,5,4,9,30,,2010
Mark Davis,Stephen Maguire,5,3,9,30,,2010
Jamie Cope,Ding Junhui,5,1,9,30,,2010
Ali Carter,Stuart Bingham,5,3,9,30,,2010
Jamie Burnett,Andrew Higginson,5,0,9,30,,2010
Mark Selby,Mark King,5,1,9,30,,2010
Jamie Cope,Graeme Dott,5,2,9,30,,2010
Ali Carter,Matthew Stevens,5,4,9,30,,2010
Jamie Burnett,Mark Davis,5,4,9,30,,2010
Ali Carter,Mark Selby,6,2,11,30,,2010
Jamie Burnett,Jamie Cope,6,1,11,30,,2010
Ali Carter,Jamie Burnett,10,7,19,30,,2010
Mark Williams,Mark Selby,4,2,6,19,,2010
Mark Selby,Marco Fu,5,1,6,19,,2010
Mark Selby,Neil Robertson,4,2,6,19,,2010
Neil Robertson,Shaun Murphy,4,2,6,19,,2010
Neil Robertson,Ding Junhui,6,0,6,19,,2010
Neil Robertson,Mark Williams,3,3,6,19,,2010
Ronnie O'Sullivan,Mark Selby,5,1,6,19,,2010
Ronnie O'Sullivan,Neil Robertson,5,1,6,19,,2010
Ronnie O'Sullivan,Mark Williams,4,2,6,19,,2010
Ronnie O'Sullivan,Shaun Murphy,3,3,6,19,,2010
Ronnie O'Sullivan,Ding Junhui,3,3,6,19,,2010
Ronnie O'Sullivan,Marco Fu,3,3,6,19,,2010
Shaun Murphy,Mark Williams,4,2,6,19,,2010
Shaun Murphy,Mark Selby,3,3,6,19,,2010
Shaun Murphy,Ding Junhui,5,1,6,19,,2010
Ding Junhui,Mark Selby,4,2,6,19,,2010
Ding Junhui,Mark Williams,3,3,6,19,,2010
Marco Fu,Neil Robertson,4,2,6,19,,2010
Marco Fu,Ding Junhui,5,1,6,19,,2010
Marco Fu,Mark Williams,3,3,6,19,,2010
Marco Fu,Shaun Murphy,4,2,6,19,,2010
Ronnie O'Sullivan,Neil Robertson,5,1,9,19,,2010
Shaun Murphy,Marco Fu,5,2,9,19,,2010
Ronnie O'Sullivan,Shaun Murphy,7,1,13,19,,2010
Mario Wehrmann,Michael Bach,4,0,7,31,,2010
Jamie Walker,Thomas Valentin,4,0,7,31,,2010
Xander van Rossem,Helmut Miss,4,0,7,31,,2010
Alexander Ursenbacher,Ralf Günzel,4,0,7,31,,2010
Alex Taubman,Zen Beechey,4,1,7,31,,2010
Tomasz Skalski,Bernd Friedrich,4,0,7,31,,2010
Uwe Seyler,Dirk Fieron,4,0,7,31,,2010
Michael Seidel,Samir Önder,4,0,7,31,,2010
Diana Schuler,Daniel Dieudonne,4,3,7,31,,2010
Jörg Schneidewindt,Thomas Hoeltschl,4,3,7,31,,2010
Robert Sax,Hans-Jürgen Bins,4,0,7,31,,2010
Soner Sari,Markus Milde,4,2,7,31,,2010
Naresh Samarawickram,Ole Steiner,4,0,7,31,,2010
Miro Popovic,Fabian Meulner,4,0,7,31,,2010
Wladimir Ponomarenko,Ralf Hemmerling,4,0,7,31,,2010
Jörg Petersen,Ronny Buchholz,4,1,7,31,,2010
Andreas Pesch,Elisabeth Bins,4,0,7,31,,2010
Jean-Luca Nüßgen,Kevin Lämmermann,4,2,7,31,,2010
Lasse Munstermann,Lothar Kempgens,4,0,7,31,,2010
Florian Moederscheim,Coen Fool,4,1,7,31,,2010
Dieter Meier,Hendrik Henschke,4,0,7,31,,2010
Chris Mcbreen,Serge Lievens,4,0,7,31,,2010
Thomas Lüthi,Gerhard Mader,4,3,7,31,,2010
Maurice Le Duc,Michael Heeger,4,0,7,31,,2010
Hui-wah Lam,Rolf Schmidt,4,1,7,31,,2010
Hao Lac Hanh,Klaus Wuscher,4,3,7,31,,2010
Sanjin Kusan,Falk Hollenwaeger,4,3,7,31,,2010
Tonnie Kok,Thomas Schneeberger,4,0,7,31,,2010
Ali Kirim,Rüdiger Nickel,4,0,7,31,,2010
Jürgen Kesseler,Julian Gartner,4,1,7,31,,2010
Norbert Hofheinz,Kilian Baur-Pantoulier,4,3,7,31,,2010
Chris Henry,Laurin Winters,4,0,7,31,,2010
Sam Harvey,Roberto Abart,4,0,7,31,,2010
Andreas Hartung,Michael Eheim,4,2,7,31,,2010
Tiziano Guerra,Lorin Ionut Druta,4,0,7,31,,2010
Fabian Grube,Julian Treiber,4,0,7,31,,2010
Mirko Groß,Oliver Kremp,4,0,7,31,,2010
Stefan Gerst,Oliver Metzger,4,0,7,31,,2010
Patrick Fuchs,Aram Raken,4,2,7,31,,2010
Robert Feß,Christian Walther,4,3,7,31,,2010
Gerhard Engelschalk,Robert Haimerl,4,0,7,31,,2010
Oliver Brown,Dirk Hochheim,4,2,7,31,,2010
Sascha Breuer,Martin Rösler,4,0,7,31,,2010
Wilhelm Braunwald,Nicole Breitenstein,4,0,7,31,,2010
Wolfgang Brandmeier,Stefan Schenk,4,1,7,31,,2010
Christof Biniarsch,Jan Hinfelaar,4,2,7,31,,2010
Gerrit Bij de Leij,Werner Pilz,4,0,7,31,,2010
Michael Betzinger,Andrei Vintu Cristian,4,0,7,31,,2010
Ronni Beniesch,Bernd Strnad,4,2,7,31,,2010
Phil Barnes,Dominik Scherübl,4,1,7,31,,2010
Deniz Anar,Johannes Oswald,4,2,7,31,,2010
Gareth Allen,Hans Blanckaert,4,0,7,31,,2010
Mario Wehrmann,Markus Hertle,4,2,7,31,,2010
Rene van Rijsbergen,Jörg Schneidewindt,4,1,7,31,,2010
Rogier van de Kamp,Norbert Hofheinz,4,0,7,31,,2010
Xander van Rossem,Marko Wölkl,4,0,7,31,,2010
Alex Taubman,Anja Vucicevic,4,0,7,31,,2010
Roy Stolk,Christof Biniarsch,4,1,7,31,,2010
Tomasz Skalski,Phil Barnes,4,1,7,31,,2010
Uwe Seyler,Gerald Götz,4,3,7,31,,2010
Michael Seidel,Tiziano Guerra,4,1,7,31,,2010
Diana Schuler,Ronni Beniesch,4,0,7,31,,2010
Robert Sax,Sascha Breuer,4,2,7,31,,2010
Soner Sari,Wolfgang Brandmeier,4,1,7,31,,2010
Naresh Samarawickram,Gerhard Engelschalk,4,0,7,31,,2010
Wladimir Ponomarenko,Hui-wah Lam,4,1,7,31,,2010
Chris Norbury,Robert Drahn,4,0,7,31,,2010
Lasse Munstermann,Jamie Walker,4,0,7,31,,2010
Wim Monfils,Thomas Cesal,4,2,7,31,,2010
