,Player1,Player2,Score1,Score2,Best Of,Round Name,Match Date,Tournament Name,Tournament id,Year,tournament_start_date
14958,Chris Wakelin,Martin O'Donnell,10,2,19,Last 48,2025-04-15,2025 World Championship,6743,2025,2025-04-07 00:00:00
14959,Hossein Vafaei,Wang Yuchen,10,4,19,Last 48,2025-04-16,2025 World Championship,6743,2025,2025-04-07 00:00:00
14960,Zak Surety,Ricky Walden,10,3,19,Last 48,2025-04-15,2025 World Championship,6743,2025,2025-04-07 00:00:00
14961,Matthew Selt,Jimmy Robertson,10,9,19,Last 48,2025-04-16,2025 World Championship,6743,2025,2025-04-07 00:00:00
14962,Joe O'Connor,Jackson Page,10,7,19,Last 48,2025-04-16,2025 World Championship,6743,2025,2025-04-07 00:00:00
14963,Peifan Lei,Gao Yang,10,9,19,Last 48,2025-04-16,2025 World Championship,6743,2025,2025-04-07 00:00:00
14964,Pang Junxu,Jamie Jones,10,6,19,Last 48,2025-04-16,2025 World Championship,6743,2025,2025-04-07 00:00:00
14965,David Gilbert,Aaron Hill,10,9,19,Last 48,2025-04-15,2025 World Championship,6743,2025,2025-04-07 00:00:00
14966,Ryan Day,Akani Songsermsawad,10,5,19,Last 48,2025-04-15,2025 World Championship,6743,2025,2025-04-07 00:00:00
14967,Ali Carter,He Guoqiang,10,5,19,Last 48,2025-04-16,2025 World Championship,6743,2025,2025-04-07 00:00:00
14968,Zhao Xintong,Jak Jones,10,4,19,Last 32,2025-04-20 - 04-21,2025 World Championship,6743,2025,2025-04-07 00:00:00
14969,Ben Woollaston,Mark Selby,10,8,19,Last 32,2025-04-23 - 04-24,2025 World Championship,6743,2025,2025-04-07 00:00:00
14970,Mark Williams,Wu Yize,10,8,19,Last 32,2025-04-19 - 04-20,2025 World Championship,6743,2025,2025-04-07 00:00:00
14971,Chris Wakelin,Neil Robertson,10,8,19,Last 32,2025-04-19 - 04-20,2025 World Championship,6743,2025,2025-04-07 00:00:00
14972,Hossein Vafaei,Barry Hawkins,10,9,19,Last 32,2025-04-19 - 04-20,2025 World Championship,6743,2025,2025-04-07 00:00:00
14973,Judd Trump,Zhou Yuelong,10,4,19,Last 32,2025-04-22 - 04-23,2025 World Championship,6743,2025,2025-04-07 00:00:00
14974,Ronnie O'Sullivan,Ali Carter,10,4,19,Last 32,2025-04-22 - 04-23,2025 World Championship,6743,2025,2025-04-07 00:00:00
14975,Shaun Murphy,Daniel Wells,10,4,19,Last 32,2025-04-22 - 04-23,2025 World Championship,6743,2025,2025-04-07 00:00:00
14976,Peifan Lei,Kyren Wilson,10,9,19,Last 32,2025-04-19,2025 World Championship,6743,2025,2025-04-07 00:00:00
14977,Pang Junxu,Zhang Anda,10,7,19,Last 32,2025-04-22 - 04-23,2025 World Championship,6743,2025,2025-04-07 00:00:00
14978,Ding Junhui,Zak Surety,10,7,19,Last 32,2025-04-21 - 04-22,2025 World Championship,6743,2025,2025-04-07 00:00:00
14979,Si Jiahui,David Gilbert,10,6,19,Last 32,2025-04-21 - 04-22,2025 World Championship,6743,2025,2025-04-07 00:00:00
14980,John Higgins,Joe O'Connor,10,7,19,Last 32,2025-04-21,2025 World Championship,6743,2025,2025-04-07 00:00:00
14981,Xiao Guodong,Matthew Selt,10,4,19,Last 32,2025-04-19 - 04-20,2025 World Championship,6743,2025,2025-04-07 00:00:00
14982,Luca Brecel,Ryan Day,10,7,19,Last 32,2025-04-23 - 04-24,2025 World Championship,6743,2025,2025-04-07 00:00:00
14983,Mark Allen,Fan Zhengyi,10,6,19,Last 32,2025-04-20 - 04-21,2025 World Championship,6743,2025,2025-04-07 00:00:00
14984,Zhao Xintong,Peifan Lei,13,10,25,Last 16,2025-04-25 - 04-27,2025 World Championship,6743,2025,2025-04-07 00:00:00
14985,Mark Williams,Hossein Vafaei,13,10,25,Last 16,2025-04-25 - 04-26,2025 World Championship,6743,2025,2025-04-07 00:00:00
14986,Chris Wakelin,Mark Allen,13,6,25,Last 16,2025-04-24 - 04-25,2025 World Championship,6743,2025,2025-04-07 00:00:00
14987,Judd Trump,Shaun Murphy,13,10,25,Last 16,2025-04-27 - 04-28,2025 World Championship,6743,2025,2025-04-07 00:00:00
14988,Ronnie O'Sullivan,Pang Junxu,13,4,25,Last 16,2025-04-26 - 04-28,2025 World Championship,6743,2025,2025-04-07 00:00:00
14989,Si Jiahui,Ben Woollaston,13,10,25,Last 16,2025-04-26 - 04-28,2025 World Championship,6743,2025,2025-04-07 00:00:00
14990,John Higgins,Xiao Guodong,13,12,25,Last 16,2025-04-24 - 04-26,2025 World Championship,6743,2025,2025-04-07 00:00:00
14991,Luca Brecel,Ding Junhui,13,4,25,Last 16,2025-04-26 - 04-28,2025 World Championship,6743,2025,2025-04-07 00:00:00
14992,Zhao Xintong,Chris Wakelin,13,5,25,Quarter-final,2025-04-29 - 04-30,2025 World Championship,6743,2025,2025-04-07 00:00:00
14993,Mark Williams,John Higgins,13,12,25,Quarter-final,2025-04-29 - 04-30,2025 World Championship,6743,2025,2025-04-07 00:00:00
14994,Judd Trump,Luca Brecel,13,8,25,Quarter-final,2025-04-29 - 04-30,2025 World Championship,6743,2025,2025-04-07 00:00:00
14995,Ronnie O'Sullivan,Si Jiahui,13,9,25,Quarter-final,2025-04-29 - 04-30,2025 World Championship,6743,2025,2025-04-07 00:00:00
14996,Zhao Xintong,Ronnie O'Sullivan,17,7,33,Semi-final,2025-05-01 - 05-02,2025 World Championship,6743,2025,2025-04-07 00:00:00
14997,Mark Williams,Judd Trump,17,14,33,Semi-final,2025-05-01 - 05-03,2025 World Championship,6743,2025,2025-04-07 00:00:00
14998,Zhao Xintong,Mark Williams,18,12,35,Final,2025-05-04 - 05-05,2025 World Championship,6743,2025,2025-04-07 00:00:00
14999,Xing Zihao,Peemachol Kongkitchertchoo,4,1,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15000,Zhang Zhijie,Laxman Rawat,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15001,Xu Yichen,Narongdat Takantong,4,3,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15002,Liu Yang,Aamir-Sohail Ahmad,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15003,Liu Wenwei,Tian Pengfei,4,1,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15004,Thanawat Thirapongpaiboon,Chen Wei,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15005,Shrikrishna Suryanarayanan,Asutosh Padhy,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15006,Chen Ruifu,Pankaj Advani,4,2,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15007,Mubashir Raza,Xu Jiarui,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15008,Prin Ratmukda,Ali Gharahgozlou,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15009,Chen Qien,Luo Honghao,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15010,Yisong Peng,Thitiphong Choolasak,4,3,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15011,Jaden Ong Jia Jun,Muhammad Azhar Khan,4,2,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15012,Chatchapong Nasa,Muhammad Siddiqui (II),4,1,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15013,Hon Man Chau,Karar Najim,4,1,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15014,Putthakam Kimsuk,Nadeem Gul,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15015,Deng Jinhong,Siddiqui Arshad,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15016,Ma Hailong,Soheil Vahedi,4,0,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15017,Yao Dongcheng,Liang Xiaolong,4,3,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
15018,Pongsakron Chongjairak (II),Abhishek Bajaj,4,1,7,Last 96,2025-05-13,2025 Q School Asia-Oceania - Event 1,6785,2025,2025-05-13 00:00:00
